ClusterAlgorithm;DistanceFunction;Used Fields;Tfidf;StopWords;Interpreted;Lemmatized;Source;Synonyms;GermaNetFunction;F1WeightedAvg;F1WeightedStd;CohesionAvg;CohesionStd;SeperationAvg;SeperationStd;SilhouetteAvg;SilhouetteStd;RuntimeAvg(ms)
ClusterART;Not needed;1;true;false;true;false;false;false;null;0.4293;0.0;12.009;0.0;17.052300000000002;0.0;0.09000000000000001;0.0;7466.75
ClusterART;Not needed;1;true;false;true;false;true;false;null;0.4293;0.0;12.009;0.0;17.052300000000002;0.0;0.09000000000000001;0.0;4873.39
ClusterART;Not needed;1;true;false;true;true;false;false;null;0.42660000000000003;0.0;11.8869;0.0;15.806000000000001;0.0;0.12040000000000001;0.0;3976.01
ClusterART;Not needed;1;true;false;true;true;false;false;OneAncestor;0.44820000000000004;0.0;11.3312;0.0;14.569700000000001;0.0;0.061900000000000004;0.0;3121.25
ClusterART;Not needed;1;true;false;true;true;false;false;Shotgun;0.2985;0.0;13.7333;0.0;24.4385;0.0;-0.0083;0.0;5976.97
ClusterART;Not needed;1;true;false;true;true;false;true;null;0.4305;0.0;11.4586;0.0;15.049900000000001;0.0;0.0795;0.0;3249.54
ClusterART;Not needed;1;true;false;true;true;false;true;OneAncestor;0.4515;0.0;11.42;0.0;14.9136;0.0;0.1053;0.0;3684.8
ClusterART;Not needed;1;true;false;true;true;false;true;Shotgun;0.4697;0.0;13.5784;0.0;29.060000000000002;0.0;0.0103;0.0;6734.14
ClusterART;Not needed;1;true;false;true;true;true;false;null;0.42660000000000003;0.0;11.8869;0.0;15.806000000000001;0.0;0.12040000000000001;0.0;4053.06
ClusterART;Not needed;1;true;false;true;true;true;false;OneAncestor;0.44820000000000004;0.0;11.3312;0.0;14.569700000000001;0.0;0.061900000000000004;0.0;3002.41
ClusterART;Not needed;1;true;false;true;true;true;false;Shotgun;0.2985;0.0;13.7333;0.0;24.4385;0.0;-0.0083;0.0;9237.22
ClusterART;Not needed;1;true;false;true;true;true;true;null;0.4305;0.0;11.4586;0.0;15.049900000000001;0.0;0.0795;0.0;3326.13
ClusterART;Not needed;1;true;false;true;true;true;true;OneAncestor;0.4515;0.0;11.42;0.0;14.9136;0.0;0.1053;0.0;3850.11
ClusterART;Not needed;1;true;false;true;true;true;true;Shotgun;0.4697;0.0;13.5784;0.0;29.060000000000002;0.0;0.0103;0.0;6425.15
ClusterART;Not needed;1;true;true;false;false;false;false;null;0.40540000000000004;0.0;5.5173000000000005;0.0;16.8209;0.0;0.2494;0.0;4414.87
ClusterART;Not needed;1;true;true;false;false;true;false;null;0.4058;0.0;5.981;0.0;17.2792;0.0;0.2364;0.0;7559.97
ClusterART;Not needed;1;true;true;false;true;false;false;null;0.41200000000000003;0.0;5.941000000000001;0.0;16.285;0.0;0.194;0.0;4464.14
ClusterART;Not needed;1;true;true;false;true;false;false;OneAncestor;0.4333;0.0;7.7475000000000005;0.0;14.5374;0.0;0.138;0.0;3639.23
ClusterART;Not needed;1;true;true;false;true;false;false;Shotgun;0.3879;0.0;12.286200000000001;0.0;27.311600000000002;0.0;-0.0025;0.0;6315.69
ClusterART;Not needed;1;true;true;false;true;false;true;null;0.4093;0.0;6.202500000000001;0.0;15.3245;0.0;0.2131;0.0;3425.17
ClusterART;Not needed;1;true;true;false;true;false;true;OneAncestor;0.4229;0.0;6.673;0.0;15.0469;0.0;0.23650000000000002;0.0;3415.2
ClusterART;Not needed;1;true;true;false;true;false;true;Shotgun;0.395;0.0;9.019300000000001;0.0;22.5395;0.0;-0.032600000000000004;0.0;9564.24
ClusterART;Not needed;1;true;true;false;true;true;false;null;0.4101;0.0;6.465400000000001;0.0;16.7223;0.0;0.1746;0.0;4320.58
ClusterART;Not needed;1;true;true;false;true;true;false;OneAncestor;0.4335;0.0;8.333300000000001;0.0;15.052800000000001;0.0;0.1144;0.0;2803.44
ClusterART;Not needed;1;true;true;false;true;true;false;Shotgun;0.38880000000000003;0.0;14.117;0.0;28.8273;0.0;-0.010700000000000001;0.0;9866.48
ClusterART;Not needed;1;true;true;false;true;true;true;null;0.4096;0.0;6.7043;0.0;15.813;0.0;0.1968;0.0;3782.4
ClusterART;Not needed;1;true;true;false;true;true;true;OneAncestor;0.4232;0.0;7.1729;0.0;15.5236;0.0;0.22;0.0;3521.49
ClusterART;Not needed;1;true;true;false;true;true;true;Shotgun;0.3886;0.0;9.2795;0.0;22.4768;0.0;-0.0342;0.0;7746.21
ClusterART;Not needed;1;true;true;true;false;false;false;null;0.40540000000000004;0.0;5.5154000000000005;0.0;16.7529;0.0;0.2495;0.0;4440.15
ClusterART;Not needed;1;true;true;true;false;true;false;null;0.40540000000000004;0.0;5.5154000000000005;0.0;16.7529;0.0;0.2495;0.0;4426.04
ClusterART;Not needed;1;true;true;true;true;false;false;null;0.41200000000000003;0.0;5.938000000000001;0.0;16.2467;0.0;0.194;0.0;4828.68
ClusterART;Not needed;1;true;true;true;true;false;false;OneAncestor;0.4333;0.0;7.7472;0.0;14.5372;0.0;0.138;0.0;4847.68
ClusterART;Not needed;1;true;true;true;true;false;false;Shotgun;0.3879;0.0;12.2315;0.0;27.2053;0.0;-0.0023;0.0;9339.16
ClusterART;Not needed;1;true;true;true;true;false;true;null;0.4093;0.0;6.202;0.0;15.324000000000002;0.0;0.2131;0.0;3576.97
ClusterART;Not needed;1;true;true;true;true;false;true;OneAncestor;0.4229;0.0;6.6728000000000005;0.0;15.046700000000001;0.0;0.23650000000000002;0.0;3571.97
ClusterART;Not needed;1;true;true;true;true;false;true;Shotgun;0.395;0.0;8.977400000000001;0.0;22.457;0.0;-0.032600000000000004;0.0;7244.75
ClusterART;Not needed;1;true;true;true;true;true;false;null;0.41200000000000003;0.0;5.938000000000001;0.0;16.2467;0.0;0.194;0.0;4691.03
ClusterART;Not needed;1;true;true;true;true;true;false;OneAncestor;0.4333;0.0;7.7472;0.0;14.5372;0.0;0.138;0.0;4094.91
ClusterART;Not needed;1;true;true;true;true;true;false;Shotgun;0.3879;0.0;12.2315;0.0;27.2053;0.0;-0.0023;0.0;9623.64
ClusterART;Not needed;1;true;true;true;true;true;true;null;0.4093;0.0;6.202;0.0;15.324000000000002;0.0;0.2131;0.0;3492.03
ClusterART;Not needed;1;true;true;true;true;true;true;OneAncestor;0.4229;0.0;6.6728000000000005;0.0;15.046700000000001;0.0;0.23650000000000002;0.0;2933.36
ClusterART;Not needed;1;true;true;true;true;true;true;Shotgun;0.395;0.0;8.977400000000001;0.0;22.457;0.0;-0.032600000000000004;0.0;6263.43
ClusterART;Not needed;4;false;false;false;false;false;false;null;0.4224;0.0;3.346;0.0;4.8808;0.0;0.1366;0.0;4843.95
ClusterART;Not needed;4;false;false;false;false;true;false;null;0.4183;0.0;4.0236;0.0;5.2541;0.0;0.1705;0.0;5495.1
ClusterART;Not needed;4;false;false;false;true;false;false;null;0.4526;0.0;3.8223000000000003;0.0;5.0244;0.0;0.1144;0.0;4074.37
ClusterART;Not needed;4;false;false;false;true;false;false;OneAncestor;0.49870000000000003;0.0;3.7479;0.0;4.9637;0.0;0.1647;0.0;2858.87
ClusterART;Not needed;4;false;false;false;true;false;false;Shotgun;0.4042;0.0;79.70620000000001;0.0;42.0854;0.0;0.0523;0.0;1006.47
ClusterART;Not needed;4;false;false;false;true;false;true;null;0.4889;0.0;3.6329000000000002;0.0;5.008900000000001;0.0;0.1938;0.0;5216.64
ClusterART;Not needed;4;false;false;false;true;false;true;OneAncestor;0.4592;0.0;3.6928;0.0;5.1308;0.0;0.2078;0.0;3184.6
ClusterART;Not needed;4;false;false;false;true;false;true;Shotgun;0.3206;0.0;49.6349;0.0;32.164300000000004;0.0;0.1945;0.0;1976.32
ClusterART;Not needed;4;false;false;false;true;true;false;null;0.4434;0.0;3.8880000000000003;0.0;5.307300000000001;0.0;0.11910000000000001;0.0;7454.82
ClusterART;Not needed;4;false;false;false;true;true;false;OneAncestor;0.48500000000000004;0.0;4.0857;0.0;5.365200000000001;0.0;0.1468;0.0;3161.1
ClusterART;Not needed;4;false;false;false;true;true;false;Shotgun;0.4042;0.0;104.70870000000001;0.0;54.9864;0.0;0.0475;0.0;1054.38
ClusterART;Not needed;4;false;false;false;true;true;true;null;0.49910000000000004;0.0;4.0884;0.0;5.6484000000000005;0.0;0.16060000000000002;0.0;3544.04
ClusterART;Not needed;4;false;false;false;true;true;true;OneAncestor;0.45730000000000004;0.0;4.3952;0.0;5.518800000000001;0.0;0.10110000000000001;0.0;3454.23
ClusterART;Not needed;4;false;false;false;true;true;true;Shotgun;0.32220000000000004;0.0;59.794900000000005;0.0;37.833200000000005;0.0;0.1671;0.0;1156.92
ClusterART;Not needed;4;false;false;true;false;false;false;null;0.4597;0.0;3.7824;0.0;4.7111;0.0;0.1562;0.0;3670.54
ClusterART;Not needed;4;false;false;true;false;true;false;null;0.4597;0.0;3.7824;0.0;4.7111;0.0;0.1562;0.0;7014.43
ClusterART;Not needed;4;false;false;true;true;false;false;null;0.3255;0.0;3.7216;0.0;4.8868;0.0;0.1421;0.0;3748.21
ClusterART;Not needed;4;false;false;true;true;false;false;OneAncestor;0.35950000000000004;0.0;3.8628;0.0;4.7323;0.0;0.0964;0.0;1662.91
ClusterART;Not needed;4;false;false;true;true;false;false;Shotgun;0.3164;0.0;38.856700000000004;0.0;73.8831;0.0;0.0475;0.0;5145.39
ClusterART;Not needed;4;false;false;true;true;false;true;null;0.30760000000000004;0.0;3.5543;0.0;4.939;0.0;0.1366;0.0;1627.22
ClusterART;Not needed;4;false;false;true;true;false;true;OneAncestor;0.3185;0.0;3.6213;0.0;4.789000000000001;0.0;0.10650000000000001;0.0;1670.43
ClusterART;Not needed;4;false;false;true;true;false;true;Shotgun;0.30970000000000003;0.0;42.2652;0.0;62.488200000000006;0.0;0.055200000000000006;0.0;11385.69
ClusterART;Not needed;4;false;false;true;true;true;false;null;0.3255;0.0;3.7216;0.0;4.8868;0.0;0.1421;0.0;2132.22
ClusterART;Not needed;4;false;false;true;true;true;false;OneAncestor;0.35950000000000004;0.0;3.8628;0.0;4.7323;0.0;0.0964;0.0;1609.97
ClusterART;Not needed;4;false;false;true;true;true;false;Shotgun;0.3164;0.0;38.856700000000004;0.0;73.8831;0.0;0.0475;0.0;7705.41
ClusterART;Not needed;4;false;false;true;true;true;true;null;0.30760000000000004;0.0;3.5543;0.0;4.939;0.0;0.1366;0.0;2254.07
ClusterART;Not needed;4;false;false;true;true;true;true;OneAncestor;0.3185;0.0;3.6213;0.0;4.789000000000001;0.0;0.10650000000000001;0.0;1649.74
ClusterART;Not needed;4;false;false;true;true;true;true;Shotgun;0.30970000000000003;0.0;42.2652;0.0;62.488200000000006;0.0;0.055200000000000006;0.0;9221.38
ClusterART;Not needed;4;false;true;false;false;false;false;null;0.4665;0.0;2.504;0.0;4.0445;0.0;0.24530000000000002;0.0;6765.45
ClusterART;Not needed;4;false;true;false;false;true;false;null;0.465;0.0;2.8904;0.0;4.2249;0.0;0.232;0.0;9902.13
ClusterART;Not needed;4;false;true;false;true;false;false;null;0.49260000000000004;0.0;2.5384;0.0;3.9435000000000002;0.0;0.23900000000000002;0.0;8520.09
ClusterART;Not needed;4;false;true;false;true;false;false;OneAncestor;0.5232;0.0;2.657;0.0;4.1165;0.0;0.2717;0.0;2680.2
ClusterART;Not needed;4;false;true;false;true;false;false;Shotgun;0.3154;0.0;43.5473;0.0;37.868500000000004;0.0;0.3804;0.0;1374.98
ClusterART;Not needed;4;false;true;false;true;false;true;null;0.5191;0.0;2.7156000000000002;0.0;3.8971;0.0;0.2411;0.0;4734.95
ClusterART;Not needed;4;false;true;false;true;false;true;OneAncestor;0.49920000000000003;0.0;2.7666;0.0;3.9647;0.0;0.24280000000000002;0.0;2941.93
ClusterART;Not needed;4;false;true;false;true;false;true;Shotgun;0.3204;0.0;48.5707;0.0;31.753700000000002;0.0;0.2069;0.0;912.74
ClusterART;Not needed;4;false;true;false;true;true;false;null;0.48250000000000004;0.0;2.9064;0.0;4.1531;0.0;0.2283;0.0;5001.44
ClusterART;Not needed;4;false;true;false;true;true;false;OneAncestor;0.5083;0.0;2.8628;0.0;4.3242;0.0;0.2513;0.0;3022.55
ClusterART;Not needed;4;false;true;false;true;true;false;Shotgun;0.3154;0.0;57.6738;0.0;46.0334;0.0;0.32830000000000004;0.0;1315.22
ClusterART;Not needed;4;false;true;false;true;true;true;null;0.5179;0.0;2.8805;0.0;4.0368;0.0;0.2212;0.0;3459.39
ClusterART;Not needed;4;false;true;false;true;true;true;OneAncestor;0.508;0.0;2.9929;0.0;4.1483;0.0;0.23140000000000002;0.0;3263.96
ClusterART;Not needed;4;false;true;false;true;true;true;Shotgun;0.322;0.0;58.2134;0.0;37.0717;0.0;0.1782;0.0;1683.74
ClusterART;Not needed;4;false;true;true;false;false;false;null;0.4965;0.0;2.4696000000000002;0.0;3.9916;0.0;0.2291;0.0;5084.98
ClusterART;Not needed;4;false;true;true;false;true;false;null;0.4965;0.0;2.4696000000000002;0.0;3.9916;0.0;0.2291;0.0;6142.98
ClusterART;Not needed;4;false;true;true;true;false;false;null;0.4227;0.0;2.1877;0.0;4.1676;0.0;0.1526;0.0;2864.08
ClusterART;Not needed;4;false;true;true;true;false;false;OneAncestor;0.41590000000000005;0.0;3.0386;0.0;4.163600000000001;0.0;0.1516;0.0;1169.91
ClusterART;Not needed;4;false;true;true;true;false;false;Shotgun;0.34400000000000003;0.0;31.1487;0.0;89.8861;0.0;0.2526;0.0;6204.65
ClusterART;Not needed;4;false;true;true;true;false;true;null;0.4428;0.0;2.7278000000000002;0.0;4.219;0.0;0.2268;0.0;1369.55
ClusterART;Not needed;4;false;true;true;true;false;true;OneAncestor;0.40900000000000003;0.0;2.496;0.0;4.3364;0.0;0.1908;0.0;1414.94
ClusterART;Not needed;4;false;true;true;true;false;true;Shotgun;0.3513;0.0;31.913600000000002;0.0;70.6615;0.0;0.21530000000000002;0.0;7418.17
ClusterART;Not needed;4;false;true;true;true;true;false;null;0.4227;0.0;2.1877;0.0;4.1676;0.0;0.1526;0.0;2065.44
ClusterART;Not needed;4;false;true;true;true;true;false;OneAncestor;0.41590000000000005;0.0;3.0386;0.0;4.163600000000001;0.0;0.1516;0.0;1128.34
ClusterART;Not needed;4;false;true;true;true;true;false;Shotgun;0.34400000000000003;0.0;31.1487;0.0;89.8861;0.0;0.2526;0.0;6328.57
ClusterART;Not needed;4;false;true;true;true;true;true;null;0.4428;0.0;2.7278000000000002;0.0;4.219;0.0;0.2268;0.0;1381.6
ClusterART;Not needed;4;false;true;true;true;true;true;OneAncestor;0.40900000000000003;0.0;2.496;0.0;4.3364;0.0;0.1908;0.0;2715.25
