ClusterAlgorithm;DistanceFunction;Used Fields;Tfidf;StopWords;Interpreted;Lemmatized;Source;Synonyms;GermaNetFunction;F1WeightedAvg;F1WeightedStd;CohesionAvg;CohesionStd;SeperationAvg;SeperationStd;SilhouetteAvg;SilhouetteStd;RuntimeAvg(ms)
ClusterART;Not needed;4;false;false;true;true;true;false;OneAncestor;0.23920000000000002;0.0;3.6415;0.0;4.5261000000000005;0.0;0.126;0.0;7634.82
ClusterART;Not needed;4;false;false;true;true;true;false;Shotgun;0.18510000000000001;0.0;48.7511;0.0;65.85860000000001;0.0;0.1573;0.0;12398.27
ClusterART;Not needed;4;false;false;true;true;true;true;null;0.27740000000000004;0.0;3.6143;0.0;4.4575000000000005;0.0;0.1155;0.0;6714.87
ClusterART;Not needed;4;false;false;true;true;true;true;OneAncestor;0.28090000000000004;0.0;3.657;0.0;4.4424;0.0;0.0999;0.0;4749.7
ClusterART;Not needed;4;false;false;true;true;true;true;Shotgun;0.1306;0.0;38.6267;0.0;61.6064;0.0;0.1285;0.0;10326.78
ClusterART;Not needed;4;false;true;false;false;false;false;null;0.23270000000000002;0.0;1.6551;0.0;3.4667000000000003;0.0;0.2894;0.0;21655.32
ClusterART;Not needed;4;false;true;false;false;true;false;null;0.1655;0.0;6.327;0.0;8.236;0.0;-0.0054;0.0;66891.57
ClusterART;Not needed;4;false;true;false;true;false;false;null;0.2409;0.0;1.8985;0.0;3.5471000000000004;0.0;0.222;0.0;14444.14
ClusterART;Not needed;4;false;true;false;true;false;false;OneAncestor;0.2672;0.0;2.0303;0.0;3.605;0.0;0.22560000000000002;0.0;6474.73
ClusterART;Not needed;4;false;true;false;true;false;false;Shotgun;0.1403;0.0;52.1201;0.0;30.5015;0.0;0.1212;0.0;1602.15
ClusterART;Not needed;4;false;true;false;true;false;true;null;0.2716;0.0;2.1126;0.0;3.5964;0.0;0.197;0.0;13726.92
ClusterART;Not needed;4;false;true;false;true;false;true;OneAncestor;0.2306;0.0;1.9907000000000001;0.0;3.7265;0.0;0.1651;0.0;7139.89
ClusterART;Not needed;4;false;true;false;true;false;true;Shotgun;0.1553;0.0;34.985600000000005;0.0;55.975500000000004;0.0;0.027100000000000003;0.0;2487.35
ClusterART;Not needed;4;false;true;false;true;true;false;null;0.23170000000000002;0.0;6.9274000000000004;0.0;9.1476;0.0;0.0344;0.0;85573.63
ClusterART;Not needed;4;false;true;false;true;true;false;OneAncestor;0.2041;0.0;7.724;0.0;9.8567;0.0;0.030000000000000002;0.0;75297.51
ClusterART;Not needed;4;false;true;false;true;true;false;Shotgun;0.1434;0.0;316.4452;0.0;163.8632;0.0;0.0238;0.0;5539.35
ClusterART;Not needed;4;false;true;false;true;true;true;null;0.1696;0.0;6.3132;0.0;8.0051;0.0;0.0131;0.0;54293.89
ClusterART;Not needed;4;false;true;false;true;true;true;OneAncestor;0.2482;0.0;7.581300000000001;0.0;9.1525;0.0;-0.0235;0.0;59435.65
ClusterART;Not needed;4;false;true;false;true;true;true;Shotgun;0.1302;0.0;356.71090000000004;0.0;186.3013;0.0;0.0393;0.0;5856.39
ClusterART;Not needed;4;false;true;true;false;false;false;null;0.2612;0.0;2.8966000000000003;0.0;3.7391;0.0;0.11180000000000001;0.0;10094.33
ClusterART;Not needed;4;false;true;true;false;true;false;null;0.2612;0.0;2.8966000000000003;0.0;3.7391;0.0;0.11180000000000001;0.0;9086.4
ClusterART;Not needed;4;false;true;true;true;false;false;null;0.2533;0.0;2.3836;0.0;4.1433;0.0;0.1912;0.0;4515.84
ClusterART;Not needed;4;false;true;true;true;false;false;OneAncestor;0.29610000000000003;0.0;2.91;0.0;4.2579;0.0;0.2187;0.0;4291.82
ClusterART;Not needed;4;false;true;true;true;false;false;Shotgun;0.1816;0.0;40.7502;0.0;53.193000000000005;0.0;0.19140000000000001;0.0;9128.86
ClusterART;Not needed;4;false;true;true;true;false;true;null;0.2569;0.0;2.6955;0.0;4.2254000000000005;0.0;0.1572;0.0;4109.84
ClusterART;Not needed;4;false;true;true;true;false;true;OneAncestor;0.24580000000000002;0.0;2.8804000000000003;0.0;4.2335;0.0;0.2089;0.0;4322.69
ClusterART;Not needed;4;false;true;true;true;false;true;Shotgun;0.18780000000000002;0.0;34.845600000000005;0.0;56.4977;0.0;0.0516;0.0;11795.6
ClusterART;Not needed;4;false;true;true;true;true;false;null;0.2533;0.0;2.3836;0.0;4.1433;0.0;0.1912;0.0;4142.06
ClusterART;Not needed;4;false;true;true;true;true;false;OneAncestor;0.29610000000000003;0.0;2.91;0.0;4.2579;0.0;0.2187;0.0;3916.57
ClusterART;Not needed;4;false;true;true;true;true;false;Shotgun;0.1816;0.0;40.7502;0.0;53.193000000000005;0.0;0.19140000000000001;0.0;8941.79
ClusterART;Not needed;4;false;true;true;true;true;true;null;0.2569;0.0;2.6955;0.0;4.2254000000000005;0.0;0.1572;0.0;3455.9
ClusterART;Not needed;4;false;true;true;true;true;true;OneAncestor;0.24580000000000002;0.0;2.8804000000000003;0.0;4.2335;0.0;0.2089;0.0;2707.07
ClusterART;Not needed;4;false;true;true;true;true;true;Shotgun;0.18780000000000002;0.0;34.845600000000005;0.0;56.4977;0.0;0.0516;0.0;11855.44
ClusterART;Not needed;4;true;false;false;false;false;false;null;0.25720000000000004;0.0;13.599400000000001;0.0;18.815;0.0;0.129;0.0;18465.49
ClusterART;Not needed;4;true;false;false;false;true;false;null;0.1895;0.0;37.252;0.0;42.0599;0.0;-0.0684;0.0;71509.1
ClusterART;Not needed;4;true;false;false;true;false;false;null;0.262;0.0;13.162500000000001;0.0;17.024900000000002;0.0;0.1466;0.0;12667.3
ClusterART;Not needed;4;true;false;false;true;false;false;OneAncestor;0.17500000000000002;0.0;12.8057;0.0;16.541800000000002;0.0;0.111;0.0;12335.3
ClusterART;Not needed;4;true;false;false;true;false;false;Shotgun;0.1506;0.0;12.163400000000001;0.0;22.2771;0.0;0.0514;0.0;5349.61
